Time Relative (sec),Pressure_(mBar),Raw_Signal_Amps,mz,True_Concentration_ppm,Primary_Gas
106.921,1.475530098e-05,4.367254558e-09,32,100,Methane
107.158,1.469832841e-05,4.375481755e-09,32,100,Methane
107.395,1.472473286e-05,4.370851681e-09,32,100,Methane
107.631,1.472626082e-05,4.371000895e-09,32,100,Methane
107.868,1.47288647e-05,4.38606973e-09,32,100,Methane
108.105,1.476802299e-05,4.402384679e-09,32,100,Methane
108.342,1.469304334e-05,4.416433441e-09,32,100,Methane
108.579,1.485001212e-05,4.367324724e-09,32,100,Methane
108.815,1.454195171e-05,4.422948674e-09,32,100,Methane
109.052,1.462718865e-05,4.373460261e-09,32,100,Methane
109.289,1.480487026e-05,4.403469589e-09,32,100,Methane
109.526,1.473688826e-05,4.460549707e-09,32,100,Methane
109.763,1.478627655e-05,4.393554409e-09,32,100,Methane
109.999,1.454128596e-05,4.379063778e-09,32,100,Methane
110.236,1.4637807e-05,4.377591623e-09,32,100,Methane
110.473,1.463288663e-05,4.356188299e-09,32,100,Methane
110.71,1.46775983e-05,4.393656994e-09,32,100,Methane
110.947,1.474435157e-05,4.387707975e-09,32,100,Methane
111.183,1.471224641e-05,4.393813757e-09,32,100,Methane
0.835,1.479776893e-05,8.435896946e-12,44,100,Methane
1.071,1.469343988e-05,8.540330769e-12,44,100,Methane
1.308,1.470193729e-05,8.014543022e-12,44,100,Methane
1.545,1.46717357e-05,7.880978856e-12,44,100,Methane
1.782,1.467576749e-05,8.049477751e-12,44,100,Methane
2.019,1.477024307e-05,8.340560881e-12,44,100,Methane
2.255,1.453341883e-05,8.085667552e-12,44,100,Methane
2.492,1.464709203e-05,8.370272357e-12,44,100,Methane
2.729,1.466257254e-05,8.30010019e-12,44,100,Methane
2.966,1.467517814e-05,8.160552963e-12,44,100,Methane
3.203,1.472588792e-05,8.414131371e-12,44,100,Methane
3.439,1.4715416e-05,8.288689179e-12,44,100,Methane
3.676,1.473945576e-05,8.041007096e-12,44,100,Methane
3.913,1.471451833e-05,8.125942627e-12,44,100,Methane
4.15,1.470769712e-05,8.42230799e-12,44,100,Methane
4.387,1.470120787e-05,8.061741379e-12,44,100,Methane
4.623,1.473216616e-05,7.858541075e-12,44,100,Methane
4.86,1.471101677e-05,8.620219989e-12,44,100,Methane
5.097,1.467331731e-05,7.878302177e-12,44,100,Methane
5.334,1.46971679e-05,7.734774626e-12,44,100,Methane
5.571,1.484124277e-05,8.018695083e-12,44,100,Methane
5.807,1.453596906e-05,8.466696962e-12,44,100,Methane
6.044,1.458099905e-05,7.962611473e-12,44,100,Methane
6.281,1.463003991e-05,8.056773998e-12,44,100,Methane
6.518,1.468271148e-05,8.048318956e-12,44,100,Methane
6.755,1.472241092e-05,7.558350647e-12,44,100,Methane
6.991,1.469203562e-05,8.190731079e-12,44,100,Methane
7.228,1.479353159e-05,8.179391192e-12,44,100,Methane
7.465,1.470595271e-05,8.043617855e-12,44,100,Methane
7.702,1.481553409e-05,8.255927192e-12,44,100,Methane
7.939,1.463306762e-05,7.860930656e-12,44,100,Methane
8.175,1.462827368e-05,8.178576739e-12,44,100,Methane
8.412,1.466103004e-05,8.339456729e-12,44,100,Methane
8.649,1.465668447e-05,7.659563955e-12,44,100,Methane
8.886,1.46562661e-05,8.271995068e-12,44,100,Methane
9.123,1.467323e-05,8.793988107e-12,44,100,Methane
9.359,1.469548715e-05,8.397498842e-12,44,100,Methane
9.596,1.465203786e-05,7.997854982e-12,44,100,Methane
9.833,1.470289408e-05,7.723287287e-12,44,100,Methane
10.07,1.470484676e-05,8.161860944e-12,44,100,Methane
10.307,1.471457563e-05,8.174510548e-12,44,100,Methane
10.543,1.46984512e-05,8.188342365e-12,44,100,Methane
10.78,1.472495387e-05,7.645262895e-12,44,100,Methane
11.017,1.471943688e-05,8.32098019e-12,44,100,Methane
11.254,1.482928019e-05,8.348748776e-12,44,100,Methane
11.491,1.473598604e-05,8.349518126e-12,44,100,Methane
11.727,1.485787561e-05,8.158228433e-12,44,100,Methane
11.964,1.467849143e-05,7.924795369e-12,44,100,Methane
12.201,1.468963183e-05,8.067006264e-12,44,100,Methane
12.438,1.466412232e-05,8.271770421e-12,44,100,Methane
12.675,1.467610673e-05,7.808839513e-12,44,100,Methane
12.911,1.470509415e-05,7.733388582e-12,44,100,Methane
13.148,1.470706411e-05,7.954055817e-12,44,100,Methane
13.385,1.472871918e-05,8.373165009e-12,44,100,Methane
13.622,1.469152721e-05,8.866843024e-12,44,100,Methane
13.859,1.482285006e-05,7.822598472e-12,44,100,Methane
14.095,1.456916016e-05,7.634082602e-12,44,100,Methane
14.332,1.467528728e-05,8.035116843e-12,44,100,Methane
14.569,1.471219639e-05,8.258509328e-12,44,100,Methane
14.806,1.475092813e-05,8.132726263e-12,44,100,Methane
15.043,1.47130113e-05,8.142272447e-12,44,100,Methane
15.279,1.467277252e-05,7.815721161e-12,44,100,Methane
15.516,1.470195366e-05,8.306204682e-12,44,100,Methane
15.753,1.466008689e-05,8.45475686e-12,44,100,Methane
15.99,1.471807627e-05,7.529750261e-12,44,100,Methane
16.227,1.474032524e-05,8.06968728e-12,44,100,Methane
16.463,1.475887893e-05,8.35488189e-12,44,100,Methane
16.7,1.47401488e-05,8.131716654e-12,44,100,Methane
16.937,1.470071402e-05,8.314556509e-12,44,100,Methane
17.174,1.469437302e-05,7.593746812e-12,44,100,Methane
17.411,1.485201756e-05,7.922544565e-12,44,100,Methane
17.647,1.459173836e-05,8.186005693e-12,44,100,Methane
17.884,1.466326466e-05,8.37016307e-12,44,100,Methane
18.121,1.476906164e-05,7.327455483e-12,44,100,Methane
18.358,1.470297047e-05,7.81089169e-12,44,100,Methane
18.595,1.474021064e-05,7.804751637e-12,44,100,Methane
18.831,1.475772933e-05,8.018767941e-12,44,100,Methane
19.068,1.487077589e-05,7.970922533e-12,44,100,Methane
19.305,1.473925749e-05,7.604696386e-12,44,100,Methane
19.542,1.471512132e-05,7.790226797e-12,44,100,Methane
19.779,1.462089585e-05,8.759232055e-12,44,100,Methane
20.015,1.471867017e-05,8.017051432e-12,44,100,Methane
20.252,1.473749762e-05,7.770011197e-12,44,100,Methane
20.489,1.473413977e-05,7.91416932e-12,44,100,Methane
20.726,1.471989253e-05,8.158280475e-12,44,100,Methane
20.963,1.480195351e-05,8.54791498e-12,44,100,Methane
21.199,1.458059887e-05,8.149387415e-12,44,100,Methane
21.436,1.479284765e-05,8.535501299e-12,44,100,Methane
21.673,1.472052099e-05,8.212945081e-12,44,100,Methane
21.91,1.469148083e-05,8.14891904e-12,44,100,Methane
22.147,1.471946416e-05,8.500592591e-12,44,100,Methane
22.383,1.474148576e-05,7.648422694e-12,44,100,Methane
22.62,1.482137304e-05,8.07981633e-12,44,100,Methane
22.857,1.472451277e-05,8.06396009e-12,44,100,Methane
23.094,1.471575251e-05,8.393649491e-12,44,100,Methane
23.331,1.472846543e-05,7.941034982e-12,44,100,Methane
23.567,1.47375431e-05,7.980458308e-12,44,100,Methane
23.804,1.483859887e-05,8.107409709e-12,44,100,Methane
24.041,1.473530028e-05,8.353242577e-12,44,100,Methane
24.278,1.488174257e-05,8.348264788e-12,44,100,Methane
24.515,1.471327596e-05,8.296336708e-12,44,100,Methane
24.751,1.479591265e-05,7.90242264e-12,44,100,Methane
24.988,1.474896726e-05,8.473274166e-12,44,100,Methane
25.225,1.474640612e-05,8.594245107e-12,44,100,Methane
25.462,1.473527482e-05,7.794955653e-12,44,100,Methane
25.699,1.481219351e-05,7.685994202e-12,44,100,Methane
25.935,1.457385224e-05,7.925109353e-12,44,100,Methane
26.172,1.46221555e-05,8.536397283e-12,44,100,Methane
26.409,1.471427368e-05,8.366292034e-12,44,100,Methane
26.646,1.473364046e-05,7.771628827e-12,44,100,Methane
26.883,1.479744424e-05,7.699450452e-12,44,100,Methane
27.119,1.475375848e-05,8.336103509e-12,44,100,Methane
27.356,1.472592885e-05,8.678073884e-12,44,100,Methane
27.593,1.470922962e-05,8.081852895e-12,44,100,Methane
27.83,1.473494558e-05,7.709026993e-12,44,100,Methane
28.067,1.47464134e-05,8.004964747e-12,44,100,Methane
28.303,1.476722809e-05,8.120199825e-12,44,100,Methane
28.54,1.471528503e-05,8.588762514e-12,44,100,Methane
28.777,1.476018133e-05,8.007766325e-12,44,100,Methane
29.014,1.474416331e-05,8.403610273e-12,44,100,Methane
29.251,1.486945439e-05,8.353859271e-12,44,100,Methane
29.487,1.481546133e-05,8.389925907e-12,44,100,Methane
29.724,1.490002705e-05,7.9130218e-12,44,100,Methane
29.961,1.480481751e-05,7.859587113e-12,44,100,Methane
30.198,1.472666099e-05,7.951015714e-12,44,100,Methane
30.435,1.472835629e-05,8.076829136e-12,44,100,Methane
30.671,1.48027666e-05,8.265111685e-12,44,100,Methane
30.908,1.478351351e-05,7.778925074e-12,44,100,Methane
31.145,1.476532725e-05,7.71792439e-12,44,100,Methane
31.382,1.473014254e-05,8.462629035e-12,44,100,Methane
31.619,1.481050276e-05,8.069362019e-12,44,100,Methane
31.855,1.47797291e-05,7.769048425e-12,44,100,Methane
32.092,1.486307792e-05,7.78971939e-12,44,100,Methane
32.329,1.479903858e-05,8.355902775e-12,44,100,Methane
32.566,1.481520212e-05,7.846233212e-12,44,100,Methane
32.803,1.475247609e-05,8.161248587e-12,44,100,Methane
33.039,1.471524047e-05,7.844865382e-12,44,100,Methane
33.276,1.475850058e-05,8.053759916e-12,44,100,Methane
33.513,1.47735218e-05,8.662964443e-12,44,100,Methane
33.75,1.479529328e-05,8.059750783e-12,44,100,Methane
33.987,1.477400201e-05,8.427604968e-12,44,100,Methane
34.223,1.482463722e-05,8.01571743e-12,44,100,Methane
34.46,1.47710889e-05,8.551170189e-12,44,100,Methane
34.697,1.472825898e-05,8.31522004e-12,44,100,Methane
34.934,1.471482665e-05,7.844640736e-12,44,100,Methane
35.171,1.487690497e-05,8.395234161e-12,44,100,Methane
35.407,1.460720796e-05,8.58408223e-12,44,100,Methane
35.644,1.483230426e-05,8.2558951e-12,44,100,Methane
35.881,1.47761757e-05,8.251271194e-12,44,100,Methane
36.118,1.489846181e-05,7.965426929e-12,44,100,Methane
36.355,1.472476924e-05,7.958914777e-12,44,100,Methane
36.591,1.472780787e-05,8.168933412e-12,44,100,Methane
36.828,1.474453893e-05,8.456521941e-12,44,100,Methane
37.065,1.475520367e-05,8.439689919e-12,44,100,Methane
37.302,1.479049661e-05,8.117646312e-12,44,100,Methane
37.539,1.483310098e-05,8.056852928e-12,44,100,Methane
37.775,1.458085353e-05,7.891643936e-12,44,100,Methane
38.012,1.461813918e-05,8.541741967e-12,44,100,Methane
38.249,1.472332679e-05,8.218709567e-12,44,100,Methane
38.486,1.474189321e-05,7.791550391e-12,44,100,Methane
38.723,1.465991227e-05,7.901975081e-12,44,100,Methane
38.959,1.467148377e-05,8.22858448e-12,44,100,Methane
39.196,1.470854295e-05,8.055150297e-12,44,100,Methane
39.433,1.470972074e-05,7.654442184e-12,44,100,Methane
39.67,1.473727843e-05,8.134096695e-12,44,100,Methane
39.907,1.474852888e-05,8.445929719e-12,44,100,Methane
40.143,1.474102919e-05,8.009468956e-12,44,100,Methane
40.38,1.476171292e-05,8.01430363e-12,44,100,Methane
40.617,1.46966504e-05,7.784593282e-12,44,100,Methane
40.854,1.475247427e-05,8.108759324e-12,44,100,Methane
41.091,1.487117152e-05,8.336132132e-12,44,100,Methane
41.327,1.479109142e-05,8.233530177e-12,44,100,Methane
41.564,1.486772089e-05,7.878198961e-12,44,100,Methane
41.801,1.475397039e-05,8.196426177e-12,44,100,Methane
42.038,1.474890814e-05,8.521956578e-12,44,100,Methane
42.275,1.486825295e-05,8.848266737e-12,44,100,Methane
42.511,1.458201859e-05,8.098651957e-12,44,100,Methane
42.748,1.461916145e-05,7.962907243e-12,44,100,Methane
42.985,1.470443385e-05,8.128082409e-12,44,100,Methane
43.222,1.470012194e-05,8.348186725e-12,44,100,Methane
43.459,1.485889243e-05,8.34646241e-12,44,100,Methane
43.695,1.457629241e-05,8.30535727e-12,44,100,Methane
43.932,1.463633544e-05,8.448288076e-12,44,100,Methane
44.169,1.473759494e-05,8.048651155e-12,44,100,Methane
44.406,1.487644113e-05,8.102626209e-12,44,100,Methane
44.643,1.470706593e-05,7.693797856e-12,44,100,Methane
44.879,1.466102003e-05,7.718081382e-12,44,100,Methane
45.116,1.469877225e-05,8.427654408e-12,44,100,Methane
45.353,1.48423087e-05,8.578287386e-12,44,100,Methane
45.59,1.477814385e-05,8.214479444e-12,44,100,Methane
45.827,1.472639542e-05,7.386741392e-12,44,100,Methane
46.063,1.474183409e-05,8.340461134e-12,44,100,Methane
46.3,1.474983037e-05,8.174964178e-12,44,100,Methane
46.537,1.480542869e-05,8.114942746e-12,44,100,Methane
46.774,1.472750773e-05,7.796387667e-12,44,100,Methane
47.011,1.471567612e-05,8.145712403e-12,44,100,Methane
47.247,1.473304383e-05,7.953044473e-12,44,100,Methane
47.484,1.475072895e-05,8.216928873e-12,44,100,Methane
47.721,1.478980994e-05,7.773897845e-12,44,100,Methane
47.958,1.471849919e-05,7.854219011e-12,44,100,Methane
48.195,1.483997858e-05,7.84301183e-12,44,100,Methane
48.431,1.478762351e-05,8.371753811e-12,44,100,Methane
48.668,1.47152241e-05,8.109249383e-12,44,100,Methane
48.905,1.470500865e-05,8.075109158e-12,44,100,Methane
49.142,1.468380651e-05,8.033449773e-12,44,100,Methane
49.379,1.472110125e-05,8.360191879e-12,44,100,Methane
49.615,1.468702339e-05,8.432188975e-12,44,100,Methane
49.852,1.480754872e-05,7.84523748e-12,44,100,Methane
50.089,1.470557436e-05,8.103253311e-12,44,100,Methane
50.326,1.470076677e-05,8.171113092e-12,44,100,Methane
50.563,1.475851514e-05,8.334458991e-12,44,100,Methane
50.799,1.475597037e-05,8.11864638e-12,44,100,Methane
51.036,1.466229332e-05,7.658839708e-12,44,100,Methane
51.273,1.471167525e-05,7.93902357e-12,44,100,Methane
51.51,1.471737323e-05,8.295966344e-12,44,100,Methane
51.747,1.472070016e-05,8.191870793e-12,44,100,Methane
51.983,1.465769583e-05,8.026937622e-12,44,100,Methane
52.22,1.469074414e-05,7.725889373e-12,44,100,Methane
52.457,1.465676451e-05,7.846758833e-12,44,100,Methane
52.694,1.468879782e-05,8.607415128e-12,44,100,Methane
52.931,1.468209939e-05,7.451441374e-12,44,100,Methane
53.167,1.474380406e-05,8.046197389e-12,44,100,Methane
53.404,1.471078667e-05,8.266890644e-12,44,100,Methane
53.641,1.476026682e-05,8.05635593e-12,44,100,Methane
53.878,1.469531253e-05,8.43432095e-12,44,100,Methane
54.115,1.471387804e-05,7.602126394e-12,44,100,Methane
54.351,1.471753876e-05,7.854335238e-12,44,100,Methane
54.588,1.469860035e-05,8.31092313e-12,44,100,Methane
54.825,1.476582929e-05,8.745084518e-12,44,100,Methane
55.062,1.467983202e-05,7.955700335e-12,44,100,Methane
55.299,1.476961734e-05,8.071895582e-12,44,100,Methane
55.535,1.454970607e-05,7.877777423e-12,44,100,Methane
55.772,1.457360941e-05,7.892590227e-12,44,100,Methane
56.009,1.463193985e-05,8.142241222e-12,44,100,Methane
56.246,1.469423933e-05,7.469158105e-12,44,100,Methane
56.483,1.474862347e-05,7.957379547e-12,44,100,Methane
56.719,1.47042656e-05,8.036468192e-12,44,100,Methane
56.956,1.469274594e-05,8.274755013e-12,44,100,Methane
57.193,1.470842017e-05,7.955709008e-12,44,100,Methane
57.43,1.474790042e-05,7.897785724e-12,44,100,Methane
57.667,1.471913038e-05,7.934922684e-12,44,100,Methane
57.903,1.48444733e-05,7.732962708e-12,44,100,Methane
58.14,1.471000269e-05,7.998248765e-12,44,100,Methane
58.377,1.473424163e-05,8.019663059e-12,44,100,Methane
58.614,1.468256596e-05,7.937618444e-12,44,100,Methane
58.851,1.470725056e-05,7.937481401e-12,44,100,Methane
59.087,1.468794744e-05,8.177523762e-12,44,100,Methane
59.324,1.471092855e-05,7.969284954e-12,44,100,Methane
59.561,1.471093674e-05,7.943064609e-12,44,100,Methane
59.798,1.481307936e-05,7.851944789e-12,44,100,Methane
60.035,1.473480188e-05,8.397020058e-12,44,100,Methane
60.271,1.467063339e-05,8.457662522e-12,44,100,Methane
60.508,1.470557982e-05,8.282393868e-12,44,100,Methane
60.745,1.472823715e-05,7.740059461e-12,44,100,Methane
60.982,1.483457072e-05,8.128320066e-12,44,100,Methane
61.219,1.464320576e-05,8.065602873e-12,44,100,Methane
61.455,1.468586106e-05,7.933504548e-12,44,100,Methane
61.692,1.468739629e-05,7.491461444e-12,44,100,Methane
61.929,1.464417073e-05,7.780051776e-12,44,100,Methane
62.166,1.469941981e-05,8.152845586e-12,44,100,Methane
62.403,1.470733059e-05,7.733021688e-12,44,100,Methane
62.639,1.473125667e-05,7.669289682e-12,44,100,Methane
62.876,1.470122152e-05,8.004538872e-12,44,100,Methane
63.113,1.474400779e-05,8.234175494e-12,44,100,Methane
63.35,1.470836833e-05,7.966109543e-12,44,100,Methane
63.587,1.47595747e-05,7.913980235e-12,44,100,Methane
63.823,1.471071209e-05,7.536925944e-12,44,100,Methane
64.06,1.469534436e-05,7.974844743e-12,44,100,Methane
64.297,1.478424292e-05,8.273726322e-12,44,100,Methane
64.534,1.473968132e-05,7.710462477e-12,44,100,Methane
64.771,1.471731684e-05,8.156577844e-12,44,100,Methane
65.007,1.474253349e-05,7.431570116e-12,44,100,Methane
65.244,1.47470555e-05,8.237430703e-12,44,100,Methane
65.481,1.485154007e-05,8.413081863e-12,44,100,Methane
65.718,1.478149807e-05,8.138979941e-12,44,100,Methane
65.955,1.471732594e-05,7.896476875e-12,44,100,Methane
66.191,1.473909015e-05,8.361005464e-12,44,100,Methane
66.428,1.4732821e-05,8.297519789e-12,44,100,Methane
66.665,1.484582208e-05,8.341071757e-12,44,100,Methane
66.902,1.475720273e-05,8.191922835e-12,44,100,Methane
67.139,1.479583534e-05,8.163847202e-12,44,100,Methane
67.375,1.455326674e-05,8.07081138e-12,44,100,Methane
67.612,1.476769648e-05,8.045807076e-12,44,100,Methane
67.849,1.468504252e-05,8.193501433e-12,44,100,Methane
68.086,1.467966194e-05,7.930912871e-12,44,100,Methane
68.323,1.473210341e-05,8.009782941e-12,44,100,Methane
68.559,1.479781804e-05,8.3889189e-12,44,100,Methane
68.796,1.473700468e-05,8.239545331e-12,44,100,Methane
69.033,1.468454684e-05,7.867515667e-12,44,100,Methane
69.27,1.46883649e-05,7.947092637e-12,44,100,Methane
69.507,1.4761702e-05,8.066026146e-12,44,100,Methane
69.743,1.45439808e-05,8.290864523e-12,44,100,Methane
69.98,1.459689793e-05,7.838357567e-12,44,100,Methane
70.217,1.465112564e-05,7.754050006e-12,44,100,Methane
70.454,1.469533345e-05,7.925623699e-12,44,100,Methane
70.691,1.473710472e-05,8.654278683e-12,44,100,Methane
70.927,1.473761586e-05,8.039641869e-12,44,100,Methane
71.164,1.47118617e-05,8.191420632e-12,44,100,Methane
71.401,1.467359925e-05,8.037018967e-12,44,100,Methane
71.638,1.472098393e-05,8.06235894e-12,44,100,Methane
71.875,1.480988794e-05,8.364395114e-12,44,100,Methane
72.111,1.456356676e-05,7.929531164e-12,44,100,Methane
72.348,1.464247998e-05,7.65663314e-12,44,100,Methane
72.585,1.473604516e-05,8.196203265e-12,44,100,Methane
72.822,1.471965243e-05,8.275409871e-12,44,100,Methane
73.059,1.466072172e-05,7.934119507e-12,44,100,Methane
73.295,1.469497238e-05,8.05475478e-12,44,100,Methane
73.532,1.472892745e-05,8.211485311e-12,44,100,Methane
73.769,1.48434865e-05,8.155423385e-12,44,100,Methane
74.006,1.479468574e-05,8.434882133e-12,44,100,Methane
74.243,1.471664291e-05,8.242676507e-12,44,100,Methane
74.479,1.471866653e-05,8.041571749e-12,44,100,Methane
74.716,1.472984059e-05,8.570088215e-12,44,100,Methane
74.953,1.47256842e-05,8.445168176e-12,44,100,Methane
75.19,1.470770076e-05,8.240606114e-12,44,100,Methane
75.427,1.472830627e-05,7.761160638e-12,44,100,Methane
75.663,1.471637279e-05,8.035813334e-12,44,100,Methane
75.9,1.47507817e-05,7.926886578e-12,44,100,Methane
76.137,1.476063335e-05,8.444196731e-12,44,100,Methane
76.374,1.477145088e-05,7.859277465e-12,44,100,Methane
76.611,1.478429931e-05,8.041398276e-12,44,100,Methane
76.847,1.487921327e-05,8.35444821e-12,44,100,Methane
77.084,1.475398039e-05,7.857593916e-12,44,100,Methane
77.321,1.48864865e-05,7.753324892e-12,44,100,Methane
77.558,1.482107746e-05,7.767331917e-12,44,100,Methane
77.795,1.477750266e-05,7.904138281e-12,44,100,Methane
78.031,1.477765454e-05,8.216523815e-12,44,100,Methane
78.268,1.475246881e-05,7.887745145e-12,44,100,Methane
78.505,1.471479845e-05,8.571517628e-12,44,100,Methane
78.742,1.476357102e-05,8.135969329e-12,44,100,Methane
78.979,1.478037029e-05,8.128068531e-12,44,100,Methane
79.215,1.490549766e-05,8.260397574e-12,44,100,Methane
79.452,1.474608234e-05,8.24922422e-12,44,100,Methane
79.689,1.478655759e-05,7.927675877e-12,44,100,Methane
79.926,1.477033038e-05,7.72960515e-12,44,100,Methane
80.163,1.487430018e-05,8.564601285e-12,44,100,Methane
80.399,1.460170279e-05,8.442015316e-12,44,100,Methane
80.636,1.467041329e-05,8.102985297e-12,44,100,Methane
80.873,1.475190584e-05,7.77971524e-12,44,100,Methane
81.11,1.475179397e-05,8.467965912e-12,44,100,Methane
81.347,1.480461196e-05,8.325118372e-12,44,100,Methane
81.583,1.474899e-05,7.853417569e-12,44,100,Methane
81.82,1.477206297e-05,7.768727502e-12,44,100,Methane
82.057,1.47667597e-05,7.746038186e-12,44,100,Methane
82.294,1.476321358e-05,8.225485397e-12,44,100,Methane
82.531,1.477040769e-05,7.721313172e-12,44,100,Methane
82.767,1.47888295e-05,7.683066856e-12,44,100,Methane
83.004,1.47941355e-05,7.738734133e-12,44,100,Methane
83.241,1.48254494e-05,7.825366223e-12,44,100,Methane
83.478,1.475329645e-05,8.260211092e-12,44,100,Methane
83.715,1.479897128e-05,7.709145822e-12,44,100,Methane
83.951,1.477678143e-05,7.907895692e-12,44,100,Methane
84.188,1.489135684e-05,7.620979368e-12,44,100,Methane
84.425,1.475128829e-05,8.159704683e-12,44,100,Methane
84.662,1.475733916e-05,8.069791363e-12,44,100,Methane
84.899,1.466300091e-05,7.639717851e-12,44,100,Methane
85.135,1.470323605e-05,7.843972867e-12,44,100,Methane
85.372,1.472255281e-05,8.003650694e-12,44,100,Methane
85.609,1.478909144e-05,8.544322368e-12,44,100,Methane
85.846,1.475406862e-05,8.303501116e-12,44,100,Methane
86.083,1.47710598e-05,7.609759177e-12,44,100,Methane
86.319,1.475540103e-05,8.198323964e-12,44,100,Methane
86.556,1.474291093e-05,8.354082183e-12,44,100,Methane
86.793,1.477921614e-05,8.109794086e-12,44,100,Methane
87.03,1.475053978e-05,7.538141118e-12,44,100,Methane
87.267,1.487498594e-05,7.881511416e-12,44,100,Methane
87.503,1.479300408e-05,8.143249963e-12,44,100,Methane
87.74,1.474363671e-05,8.438316018e-12,44,100,Methane
87.977,1.471660289e-05,8.024463038e-12,44,100,Methane
88.214,1.471766154e-05,8.163760466e-12,44,100,Methane
88.451,1.475649242e-05,8.072598146e-12,44,100,Methane
88.687,1.471753876e-05,7.870869755e-12,44,100,Methane
88.924,1.47479077e-05,7.571719293e-12,44,100,Methane
89.161,1.475881618e-05,7.931459309e-12,44,100,Methane
89.398,1.49045336e-05,7.301640195e-12,44,100,Methane
89.635,1.472688655e-05,8.171945759e-12,44,100,Methane
89.871,1.471035739e-05,8.249577237e-12,44,100,Methane
90.108,1.475634326e-05,7.712264855e-12,44,100,Methane
90.345,1.47628316e-05,7.558380137e-12,44,100,Methane
90.582,1.488065391e-05,8.08477417e-12,44,100,Methane
90.819,1.482255175e-05,8.107049754e-12,44,100,Methane
91.055,1.484292716e-05,8.124095147e-12,44,100,Methane
91.292,1.474588771e-05,8.098285931e-12,44,100,Methane
91.529,1.46817265e-05,7.972238321e-12,44,100,Methane
91.766,1.474846522e-05,8.035245212e-12,44,100,Methane
92.003,1.475491536e-05,8.127612298e-12,44,100,Methane
92.239,1.477724891e-05,8.089751959e-12,44,100,Methane
92.476,1.474569581e-05,8.087343295e-12,44,100,Methane
92.713,1.479933326e-05,8.346563891e-12,44,100,Methane
92.95,1.475216231e-05,8.556614618e-12,44,100,Methane
93.187,1.47472083e-05,8.39917285e-12,44,100,Methane
93.423,1.470195366e-05,7.948773584e-12,44,100,Methane
93.66,1.471951691e-05,7.699131263e-12,44,100,Methane
93.897,1.478136619e-05,7.989409481e-12,44,100,Methane
94.134,1.471082487e-05,8.194066953e-12,44,100,Methane
94.371,1.475037243e-05,7.791330081e-12,44,100,Methane
94.607,1.472569966e-05,7.425106537e-12,44,100,Methane
94.844,1.484640052e-05,7.878374168e-12,44,100,Methane
95.081,1.473752218e-05,8.027935955e-12,44,100,Methane
95.318,1.487541067e-05,8.08219984e-12,44,100,Methane
95.555,1.479523962e-05,7.655101379e-12,44,100,Methane
95.791,1.489772694e-05,7.643763227e-12,44,100,Methane
96.028,1.473703469e-05,7.925403389e-12,44,100,Methane
96.265,1.472460917e-05,8.096389878e-12,44,100,Methane
96.502,1.472540953e-05,7.614747374e-12,44,100,Methane
96.739,1.474770488e-05,7.738425352e-12,44,100,Methane
96.975,1.481391064e-05,8.417655462e-12,44,100,Methane
97.212,1.479548337e-05,8.186853973e-12,44,100,Methane
97.449,1.471955875e-05,7.82242153e-12,44,100,Methane
97.686,1.475592489e-05,7.620288948e-12,44,100,Methane
97.923,1.477141177e-05,7.936018162e-12,44,100,Methane
98.159,1.470106417e-05,8.00967799e-12,44,100,Methane
98.396,1.469176823e-05,8.430969464e-12,44,100,Methane
98.633,1.465589867e-05,7.836166611e-12,44,100,Methane
98.87,1.471108499e-05,8.019211163e-12,44,100,Methane
99.107,1.473202792e-05,8.864979063e-12,44,100,Methane
99.343,1.486342808e-05,8.249153097e-12,44,100,Methane
99.58,1.471185078e-05,7.949444054e-12,44,100,Methane
99.817,1.473491375e-05,7.942168624e-12,44,100,Methane
100.054,1.487118971e-05,7.740833148e-12,44,100,Methane
100.291,1.470831285e-05,8.54444987e-12,44,100,Methane
100.527,1.483548203e-05,8.100279995e-12,44,100,Methane
100.764,1.469383005e-05,7.749103442e-12,44,100,Methane
101.001,1.470150164e-05,7.522226765e-12,44,100,Methane
101.238,1.472551685e-05,8.107144296e-12,44,100,Methane
101.475,1.47737328e-05,8.252084779e-12,44,100,Methane
101.711,1.456276186e-05,7.792170555e-12,44,100,Methane
101.948,1.464945944e-05,8.320571662e-12,44,100,Methane
102.185,1.475352929e-05,7.790796654e-12,44,100,Methane
102.422,1.468420305e-05,8.087487277e-12,44,100,Methane
102.659,1.471455471e-05,8.277762156e-12,44,100,Methane
102.895,1.470769075e-05,7.738890258e-12,44,100,Methane
103.132,1.470057668e-05,7.624605808e-12,44,100,Methane
103.369,1.473723023e-05,8.231512694e-12,44,100,Methane
103.606,1.472660824e-05,8.260897175e-12,44,100,Methane
103.843,1.472653184e-05,8.020977979e-12,44,100,Methane
104.079,1.471778069e-05,7.974992194e-12,44,100,Methane
104.316,1.469160634e-05,7.793755225e-12,44,100,Methane
104.553,1.467397215e-05,8.149666705e-12,44,100,Methane
104.79,1.470484676e-05,8.353377018e-12,44,100,Methane
105.027,1.46962966e-05,8.029417409e-12,44,100,Methane
105.263,1.485386929e-05,7.690043914e-12,44,100,Methane
105.5,1.477816477e-05,8.054786872e-12,44,100,Methane
105.737,1.468792743e-05,8.235494751e-12,44,100,Methane
105.974,1.469879408e-05,8.016301165e-12,44,100,Methane
